patient_id,condition,label,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_0_mean,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,jitter_local,jitter_rap,jitter_ppq5,shimmer_local,shimmer_apq3,shimmer_apq5,hnr_mean,f1_mean,f2_mean,f3_mean,f1_std,f2_std,energy_mean,energy_std,energy_max,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_contrast_mean,spec_contrast_std,spec_flatness_mean,spec_flatness_std,spec_rolloff_mean,spec_rolloff_std,zcr_mean,zcr_std,pause_frequency,pause_duration_mean,speech_rate,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean
anxiety_6_seg2,anxiety,2,-253.20045471191406,46.3553352355957,17.00975799560547,19.597177505493164,-8.5260009765625,19.4078311920166,-3.5038087368011475,22.60228157043457,-12.922394752502441,12.616251945495605,-19.779598236083984,13.068263053894043,-18.914302825927734,12.768001556396484,-5.732969284057617,13.232733726501465,-15.51929759979248,10.986824989318848,-8.059208869934082,13.927708625793457,-13.783415794372559,7.948634147644043,-7.300942897796631,8.223956108093262,-15.373414039611816,10.262359619140625,0.09523206204175949,0.08563266694545746,-0.02402728796005249,0.0590076707303524,-0.003624998964369297,-0.04571636766195297,-0.005718628875911236,-0.012177913449704647,0.014788718894124031,-0.02843976765871048,-0.00880299974232912,0.01181834563612938,-0.01675526797771454,142.93718376594285,66.36863318864872,104.13158391006773,579.1039301509343,474.97234624086656,0.020964935171905685,0.01146651159156877,0.012976477963010487,0.16376270251621225,0.07818652633176516,0.10689467587443376,4.798820337691295,828.906635649817,1978.850846238629,2891.594460086994,312.1045065947675,339.9406110547458,0.019174164161086082,0.017980089411139488,0.1499597579240799,0.02630840585103721,0.017980089411139488,3239.5399676596476,662.7034464913369,2146.1934802835863,218.8110852316071,17.823602210203866,4.473488355355445,0.2002849280834198,0.13819897174835205,5787.23425511509,856.0987201362857,0.3467627327765345,0.11469833228414844,50,0.34072625,0.36,0.3956887423992157,0.3346323072910309,0.364290714263916,0.3642307221889496,0.42294201254844666,0.530325174331665,0.5622686147689819,0.44273653626441956,0.3851810395717621,0.42368754744529724,0.49900510907173157,0.5253598690032959
anxiety_6_seg3,anxiety,2,-245.2769317626953,45.92354965209961,17.043563842773438,25.807632446289062,-11.313471794128418,20.74924087524414,-6.314571857452393,23.261777877807617,-12.668248176574707,13.245257377624512,-19.79117774963379,14.55726432800293,-19.606477737426758,14.012737274169922,-7.247958660125732,13.905941009521484,-15.751106262207031,10.505892753601074,-7.029308795928955,13.689826011657715,-12.402956008911133,8.118316650390625,-6.808821678161621,7.410090923309326,-15.694502830505371,9.625328063964844,0.15578004717826843,0.04704311862587929,-0.10473925620317459,-0.02711070515215397,-0.00809190422296524,-0.03546019271016121,-0.056221432983875275,-0.06244855374097824,-0.020913323387503624,0.005470422096550465,-0.0014036353677511215,-0.0006344141438603401,-0.011658724397420883,136.5598924282509,51.90029228736762,91.86668696940696,519.0593228556198,427.1926358862129,0.022993776722944337,0.01316270808242442,0.01590846626715416,0.17619283877985198,0.08423789512187209,0.1161716202071901,4.710357542059377,845.0251636600269,1953.4866984327655,2885.4360103839845,310.73591746826173,365.0029222788606,0.021297531202435493,0.01801147125661373,0.1023840680718422,0.02792557593700064,0.01801147125661373,3211.2437736743327,760.0058674687634,2119.6938951530283,240.73539476472652,17.823963470302697,4.382428126176951,0.18725857138633728,0.13607873022556305,5721.857017263427,960.2304922033459,0.3416301600463555,0.12710462206087747,51,0.35301225490196086,0.28,0.36264464259147644,0.3180088996887207,0.37699174880981445,0.36116108298301697,0.43601688742637634,0.5336926579475403,0.538797914981842,0.42857372760772705,0.376297265291214,0.413287490606308,0.4935496151447296,0.4989987015724182
anxiety_6_seg4,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9752450806805966,1233.1772256935467,1678.1623505575894,3207.615425932457,243.98130197608057,50.45431430597182,0.03260275721549988,0.0006783096469007432,0.03308239206671715,0.03945305432850859,0.0006783096469007432,4412.495361793858,44.29126017848638,2234.587901438696,42.01949902762203,16.367993389013296,2.8776444974283772,0.30668237805366516,0.027013035491108894,6914.0625,44.65215676948502,0.3338216145833333,0.05063915750684911,0,0.0,0.0,0.651400625705719,0.263826847076416,0.19395636022090912,0.2864147424697876,0.4215042293071747,0.6136297583580017,0.5086984634399414,0.7051419615745544,0.7870094776153564,0.7624408602714539,0.9782528877258301,0.7845213413238525
anxiety_6_seg5,anxiety,2,-253.3014678955078,49.3830680847168,17.098161697387695,18.421369552612305,-12.702083587646484,22.707792282104492,-3.679044008255005,21.58378791809082,-11.371294975280762,10.818532943725586,-21.33894920349121,15.869584083557129,-20.72962760925293,13.35710334777832,-3.9754879474639893,11.141864776611328,-13.82863712310791,11.967053413391113,-7.421689987182617,10.799554824829102,-15.937357902526855,6.643842697143555,-6.596120834350586,7.998548984527588,-13.791069030761719,8.212284088134766,-0.03202584385871887,-0.04939116910099983,0.02493388019502163,0.08481478691101074,0.04831356927752495,-0.04338027909398079,-0.012007154524326324,0.046584464609622955,0.031769100576639175,-0.03421774506568909,-0.04859878122806549,0.0016596951754763722,-0.02033207379281521,141.49046142183042,85.35398943758211,81.99441179893942,597.5182560028879,515.5238442039486,0.0228890243818698,0.01275354664400969,0.01487652497318246,0.1664769954218947,0.07294626125238067,0.09910303432998901,4.270648093119739,875.0406696386405,1990.41510577552,2884.3002479187953,332.36852900695055,289.0858972175956,0.0198562853038311,0.022109292447566986,0.16132567822933197,0.029738856563509948,0.022109292447566986,3222.9624909590702,645.3079330579533,2125.0840894405183,262.7106601630859,17.379457637060874,4.267589376628852,0.22070211172103882,0.14201195538043976,5709.369005754475,962.6494309556268,0.3481751268781969,0.10941860168888932,26,0.7130600961538462,0.28,0.39247366786003113,0.33414769172668457,0.3950424790382385,0.3865524232387543,0.5026451349258423,0.5877878069877625,0.5771726369857788,0.43858033418655396,0.4361148774623871,0.5243554711341858,0.5500304698944092,0.5464186668395996
anxiety_6_seg6,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.128331617411512,1804.2488582612652,2032.971900971613,3506.2269653454196,59.39943540954849,53.787154669567556,0.021803423762321472,0.0004699707205872983,0.022135743871331215,0.026398414940104736,0.0004699707205872983,2200.418343767106,105.61326688398663,1505.5004515507878,84.72221311549836,18.679232686632382,4.431601735918649,0.02039245143532753,0.008953789249062538,3466.1458333333335,80.2658073303252,0.14827473958333334,0.02370833283275208,0,0.0,0.0,0.31447291374206543,0.05844394490122795,0.0696171224117279,0.14508986473083496,0.18863119184970856,0.03904907777905464,0.031063416972756386,0.12757600843906403,0.41268619894981384,0.9472498893737793,0.8509211540222168,0.8129958510398865
anxiety_6_seg7,anxiety,2,-250.482421875,48.91613006591797,21.37598991394043,21.32150650024414,-13.967103004455566,21.318740844726562,-5.036964416503906,23.211658477783203,-13.171966552734375,11.823129653930664,-21.255367279052734,13.528613090515137,-22.000635147094727,15.139936447143555,-9.088662147521973,14.61557388305664,-16.410280227661133,11.821578979492188,-7.47245454788208,14.262730598449707,-12.727269172668457,8.200920104980469,-6.770088195800781,8.249561309814453,-15.889660835266113,9.48123550415039,-0.06719749420881271,-0.008055477403104305,-0.026293762028217316,-0.02675776742398739,-0.01980135403573513,0.010955598205327988,0.002244012663140893,-0.01801471784710884,-0.026953499764204025,-0.015640346333384514,0.01445834618061781,0.031065719202160835,-0.0064662364311516285,133.36199539611,58.31524344574676,98.41204315578817,558.724197636659,460.31215448087084,0.022778887280642694,0.013388737763990435,0.01579145378877512,0.17630650763519196,0.08261767392245073,0.10474983250911687,4.29793521409922,823.5013726317259,1958.2532760363802,2874.2507035699127,313.96371806970984,358.51972531851044,0.020569410175085068,0.018529508262872696,0.10957160592079163,0.02769986105161112,0.018529508262872696,3071.084479373129,660.4397148459134,2111.080651953645,240.28944421953742,17.85186374610932,4.267106118953658,0.17779581248760223,0.13403186202049255,5585.268142583121,951.3201557668759,0.3171318034686701,0.11235495860962695,56,0.2869408482142857,0.28,0.3553314208984375,0.38984695076942444,0.41447851061820984,0.39657318592071533,0.4837046265602112,0.4820433259010315,0.4652267396450043,0.38402944803237915,0.3953425884246826,0.4777189791202545,0.46029362082481384,0.4169937074184418
anxiety_6_seg8,anxiety,2,-261.113037109375,50.46501541137695,24.270484924316406,21.9525146484375,-15.74660587310791,21.126754760742188,-7.013411998748779,26.996265411376953,-15.374479293823242,13.40967082977295,-19.987136840820312,14.963560104370117,-21.327259063720703,14.372109413146973,-9.666962623596191,16.392333984375,-16.584192276000977,11.90251350402832,-6.820066928863525,15.061239242553711,-11.308351516723633,8.622049331665039,-7.191772937774658,8.890869140625,-16.320737838745117,10.56319522857666,-0.23452511429786682,-0.13841696083545685,0.1562625914812088,0.08486669510602951,0.05306638032197952,-0.03409109637141228,-0.04319838434457779,0.06443553417921066,-0.03194817900657654,-0.050001952797174454,0.0029785516671836376,-0.015250254422426224,0.056346599012613297,138.69787183100067,74.74026245441509,81.5087922144322,596.7132660541578,515.2044738397256,0.025801967843324284,0.014941875663242104,0.016555645624874188,0.17822318186891475,0.0829988886257807,0.11530928588849391,4.4252555148548,823.9745025832602,1901.0590032495572,2859.7688111631674,323.6186662602045,385.33772368322036,0.019924592226743698,0.017359081655740738,0.08463142812252045,0.026479841648289835,0.017359081655740738,2993.70716856623,685.5423734539752,2078.566684549261,259.25696817156427,17.956238091419223,4.369558148275295,0.16901345551013947,0.13970598578453064,5435.521898976982,1032.3927338921274,0.3078638257273018,0.11306080441663384,48,0.28801302083333336,0.28,0.3891156017780304,0.4116505980491638,0.40179383754730225,0.38300958275794983,0.4877653121948242,0.47369587421417236,0.480412095785141,0.40970003604888916,0.3779601752758026,0.418118953704834,0.4369495213031769,0.44154155254364014
anxiety_6_seg9,anxiety,2,-255.58975219726562,42.826663970947266,23.445398330688477,20.961074829101562,-12.63102912902832,18.745941162109375,-8.25196361541748,24.10855484008789,-15.77454662322998,14.41826057434082,-18.191024780273438,14.07405948638916,-19.933612823486328,14.038908958435059,-8.596236228942871,15.019454956054688,-16.257648468017578,10.553853988647461,-5.8410186767578125,14.127885818481445,-11.871613502502441,8.765824317932129,-7.71378231048584,8.383193969726562,-15.787437438964844,9.860722541809082,0.08072973787784576,0.052248116582632065,-0.03795536607503891,-0.020995039492845535,0.0024050057400017977,0.02519576996564865,0.04583902284502983,0.008184518665075302,-9.28795852814801e-05,-0.0075271232053637505,0.012868640944361687,0.0010495661990717053,-0.01024329848587513,139.57652695787885,78.63100868551564,81.49974015867116,596.4235933232482,514.9238531645769,0.02612678311582068,0.014749409699189074,0.016850840890150376,0.17662826604728313,0.08400767300568525,0.11912673249801833,5.177265790515764,826.0053634569094,1903.173237782801,2871.737116120671,294.2737590526104,376.6908615184263,0.018714308738708496,0.017379147931933403,0.1293356865644455,0.025553262782860287,0.017379147931933403,3057.5985684014136,644.0589046124788,2121.9099838644984,230.1784995016757,17.59567761300489,4.279403923440681,0.1825968623161316,0.13360120356082916,5590.293318414322,910.0262114820389,0.3192834878516624,0.10976580789947263,51,0.3635367647058823,0.24,0.3719659447669983,0.3629334270954132,0.39383015036582947,0.37594640254974365,0.5022860169410706,0.5290458798408508,0.5366654992103577,0.4011799395084381,0.3671446442604065,0.40866491198539734,0.4692472517490387,0.46752336621284485
anxiety_6_seg_0,anxiety,2,-237.3376922607422,37.228248596191406,21.630828857421875,19.71923828125,-9.236490249633789,16.819229125976562,-8.074917793273926,21.15691375732422,-13.198481559753418,13.551655769348145,-21.080278396606445,13.460746765136719,-21.583274841308594,13.451533317565918,-7.929532051086426,14.09504222869873,-16.371084213256836,10.877281188964844,-5.4582390785217285,12.781119346618652,-13.903510093688965,8.296844482421875,-7.343184471130371,8.79809284210205,-13.875900268554688,8.173514366149902,0.12065795809030533,0.013933303765952587,-0.027949921786785126,0.04865940660238266,-0.004930403549224138,-0.032454319298267365,0.009263106621801853,-0.04117603600025177,-0.018278401345014572,-0.03389698266983032,0.0007719823042862117,0.0052960035391151905,-0.012126453220844269,145.53155653017893,96.11777804912846,103.08908016954042,599.617225286029,496.5281451164886,0.024260774720572136,0.013755727914500212,0.015906519671505654,0.17324687358108068,0.08195859318364496,0.1104865699984345,4.839648416201637,808.3173762460807,1896.051992361036,2857.136123940271,270.43393756910547,349.112679974027,0.02069048397243023,0.0158697422593832,0.10753941535949707,0.02609046218870169,0.0158697422593832,3140.4961135634303,664.336114994521,2170.2139433520015,207.7503548062903,17.578862914398087,4.0611877647654895,0.18686798214912415,0.1292451173067093,5780.51070971867,757.2256708454013,0.32689056006234013,0.11698534359988756,60,0.22804270833333332,0.32,0.369083970785141,0.3246322572231293,0.4003556966781616,0.3508620262145996,0.3868921101093292,0.5362398028373718,0.5928403735160828,0.4518333375453949,0.37617379426956177,0.38671165704727173,0.47805055975914,0.4796689748764038
anxiety_6_seg_1,anxiety,2,-242.12831115722656,41.33265686035156,18.130084991455078,18.38852310180664,-7.414071083068848,16.766637802124023,-4.132823944091797,20.662796020507812,-13.140528678894043,11.531661987304688,-19.967924118041992,13.216301918029785,-20.109224319458008,12.879901885986328,-5.344787120819092,12.445415496826172,-15.277194023132324,11.323661804199219,-7.3906636238098145,12.921835899353027,-14.735574722290039,7.498666286468506,-7.037911891937256,8.803445816040039,-13.982466697692871,8.522613525390625,-0.0682583898305893,0.013102755881845951,0.007862323895096779,0.00968733336776495,-0.006556889973580837,0.01622040569782257,0.025789661332964897,0.018329894170165062,0.00492731062695384,0.05244119092822075,0.025097353383898735,-0.021074090152978897,0.000540773558896035,146.88392141558796,91.89478701377388,89.47894886878113,597.9927326637498,508.51378379496873,0.022844244126491702,0.012788326646710814,0.014700999480779584,0.16960744233433991,0.08135073366516293,0.1046166743022276,4.963230059445829,833.7234544030359,1977.260709472758,2897.9015853363453,289.53674105529876,333.15687442639415,0.01941790245473385,0.018355347216129303,0.1716693639755249,0.02673422088670087,0.018355347216129303,3227.5846316053417,604.0780614811441,2170.6463429908463,190.84350330644511,17.46845493365862,4.2592706853546,0.21173682808876038,0.13352498412132263,5835.1582480818415,725.9629473125113,0.3467845867966752,0.10633138135387303,58,0.31775215517241373,0.32,0.37827998399734497,0.3468543291091919,0.3885088562965393,0.363657683134079,0.41376712918281555,0.5593225359916687,0.6346814632415771,0.4606066048145294,0.3837440311908722,0.4175344705581665,0.513871431350708,0.5223532319068909
anxiety_6_seg_10,anxiety,2,-248.9060516357422,39.42409133911133,25.45003890991211,20.509260177612305,-10.34333610534668,16.485790252685547,-10.735426902770996,23.908111572265625,-16.3968448638916,14.777070999145508,-16.601165771484375,12.818788528442383,-19.66090965270996,14.053192138671875,-8.964224815368652,13.665842056274414,-16.65785789489746,10.838630676269531,-5.427083969116211,13.089835166931152,-12.02537727355957,8.82575798034668,-7.243955612182617,7.879883766174316,-15.209181785583496,9.214018821716309,-0.20611639320850372,0.02555610053241253,0.08505864441394806,-0.025650952011346817,0.022354958578944206,0.030650589615106583,0.07471564412117004,0.05128295719623566,-0.034214552491903305,0.0012373082572594285,0.011127984151244164,-0.00038349718670360744,0.0054240054450929165,136.79524725244468,74.51603651888351,93.71377409470112,566.6413408558682,472.92756676116704,0.030668539635577495,0.01788475842672145,0.020762383779795914,0.1839253888233706,0.08756446481003291,0.11653781765392414,5.244455328948549,816.1601839814444,1870.6354701226503,2874.5774552634034,255.91764809462788,378.9659808419313,0.01906995289027691,0.01718074455857277,0.15191909670829773,0.025684936301590595,0.01718074455857277,3043.945515172356,616.6056028369036,2153.476439844808,208.84414225435938,17.52137913712177,4.184283498762384,0.1846865862607956,0.13230270147323608,5650.335677749361,836.6100338673087,0.31172636768702044,0.10719114666952648,54,0.3704340277777778,0.28,0.33158883452415466,0.3367573022842407,0.3793189823627472,0.3794972002506256,0.5190520882606506,0.5569180250167847,0.5347284078598022,0.3715375065803528,0.3306449353694916,0.4268566966056824,0.5025858879089355,0.4569531977176666
anxiety_6_seg_2,anxiety,2,-253.20045471191406,46.3553352355957,17.00975799560547,19.597177505493164,-8.5260009765625,19.4078311920166,-3.5038087368011475,22.60228157043457,-12.922394752502441,12.616251945495605,-19.779598236083984,13.068263053894043,-18.914302825927734,12.768001556396484,-5.732969284057617,13.232733726501465,-15.51929759979248,10.986824989318848,-8.059208869934082,13.927708625793457,-13.783415794372559,7.948634147644043,-7.300942897796631,8.223956108093262,-15.373414039611816,10.262359619140625,0.09523206204175949,0.08563266694545746,-0.02402728796005249,0.0590076707303524,-0.003624998964369297,-0.04571636766195297,-0.005718628875911236,-0.012177913449704647,0.014788718894124031,-0.02843976765871048,-0.00880299974232912,0.01181834563612938,-0.01675526797771454,142.93718376594285,66.36863318864872,104.13158391006773,579.1039301509343,474.97234624086656,0.020964935171905685,0.01146651159156877,0.012976477963010487,0.16376270251621225,0.07818652633176516,0.10689467587443376,4.798820337691295,828.906635649817,1978.850846238629,2891.594460086994,312.1045065947675,339.9406110547458,0.019174164161086082,0.017980089411139488,0.1499597579240799,0.02630840585103721,0.017980089411139488,3239.5399676596476,662.7034464913369,2146.1934802835863,218.8110852316071,17.823602210203866,4.473488355355445,0.2002849280834198,0.13819897174835205,5787.23425511509,856.0987201362857,0.3467627327765345,0.11469833228414844,50,0.34072625,0.36,0.3956887423992157,0.3346323072910309,0.364290714263916,0.3642307221889496,0.42294201254844666,0.530325174331665,0.5622686147689819,0.44273653626441956,0.3851810395717621,0.42368754744529724,0.49900510907173157,0.5253598690032959
anxiety_6_seg_3,anxiety,2,-245.2769317626953,45.92354965209961,17.043563842773438,25.807632446289062,-11.313471794128418,20.74924087524414,-6.314571857452393,23.261777877807617,-12.668248176574707,13.245257377624512,-19.79117774963379,14.55726432800293,-19.606477737426758,14.012737274169922,-7.247958660125732,13.905941009521484,-15.751106262207031,10.505892753601074,-7.029308795928955,13.689826011657715,-12.402956008911133,8.118316650390625,-6.808821678161621,7.410090923309326,-15.694502830505371,9.625328063964844,0.15578004717826843,0.04704311862587929,-0.10473925620317459,-0.02711070515215397,-0.00809190422296524,-0.03546019271016121,-0.056221432983875275,-0.06244855374097824,-0.020913323387503624,0.005470422096550465,-0.0014036353677511215,-0.0006344141438603401,-0.011658724397420883,136.5598924282509,51.90029228736762,91.86668696940696,519.0593228556198,427.1926358862129,0.022993776722944337,0.01316270808242442,0.01590846626715416,0.17619283877985198,0.08423789512187209,0.1161716202071901,4.710357542059377,845.0251636600269,1953.4866984327655,2885.4360103839845,310.73591746826173,365.0029222788606,0.021297531202435493,0.01801147125661373,0.1023840680718422,0.02792557593700064,0.01801147125661373,3211.2437736743327,760.0058674687634,2119.6938951530283,240.73539476472652,17.823963470302697,4.382428126176951,0.18725857138633728,0.13607873022556305,5721.857017263427,960.2304922033459,0.3416301600463555,0.12710462206087747,51,0.35301225490196086,0.28,0.36264464259147644,0.3180088996887207,0.37699174880981445,0.36116108298301697,0.43601688742637634,0.5336926579475403,0.538797914981842,0.42857372760772705,0.376297265291214,0.413287490606308,0.4935496151447296,0.4989987015724182
anxiety_6_seg_4,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9752450806805966,1233.1772256935467,1678.1623505575894,3207.615425932457,243.98130197608057,50.45431430597182,0.03260275721549988,0.0006783096469007432,0.03308239206671715,0.03945305432850859,0.0006783096469007432,4412.495361793858,44.29126017848638,2234.587901438696,42.01949902762203,16.367993389013296,2.8776444974283772,0.30668237805366516,0.027013035491108894,6914.0625,44.65215676948502,0.3338216145833333,0.05063915750684911,0,0.0,0.0,0.651400625705719,0.263826847076416,0.19395636022090912,0.2864147424697876,0.4215042293071747,0.6136297583580017,0.5086984634399414,0.7051419615745544,0.7870094776153564,0.7624408602714539,0.9782528877258301,0.7845213413238525
anxiety_6_seg_5,anxiety,2,-253.3014678955078,49.3830680847168,17.098161697387695,18.421369552612305,-12.702083587646484,22.707792282104492,-3.679044008255005,21.58378791809082,-11.371294975280762,10.818532943725586,-21.33894920349121,15.869584083557129,-20.72962760925293,13.35710334777832,-3.9754879474639893,11.141864776611328,-13.82863712310791,11.967053413391113,-7.421689987182617,10.799554824829102,-15.937357902526855,6.643842697143555,-6.596120834350586,7.998548984527588,-13.791069030761719,8.212284088134766,-0.03202584385871887,-0.04939116910099983,0.02493388019502163,0.08481478691101074,0.04831356927752495,-0.04338027909398079,-0.012007154524326324,0.046584464609622955,0.031769100576639175,-0.03421774506568909,-0.04859878122806549,0.0016596951754763722,-0.02033207379281521,141.49046142183042,85.35398943758211,81.99441179893942,597.5182560028879,515.5238442039486,0.0228890243818698,0.01275354664400969,0.01487652497318246,0.1664769954218947,0.07294626125238067,0.09910303432998901,4.270648093119739,875.0406696386405,1990.41510577552,2884.3002479187953,332.36852900695055,289.0858972175956,0.0198562853038311,0.022109292447566986,0.16132567822933197,0.029738856563509948,0.022109292447566986,3222.9624909590702,645.3079330579533,2125.0840894405183,262.7106601630859,17.379457637060874,4.267589376628852,0.22070211172103882,0.14201195538043976,5709.369005754475,962.6494309556268,0.3481751268781969,0.10941860168888932,26,0.7130600961538462,0.28,0.39247366786003113,0.33414769172668457,0.3950424790382385,0.3865524232387543,0.5026451349258423,0.5877878069877625,0.5771726369857788,0.43858033418655396,0.4361148774623871,0.5243554711341858,0.5500304698944092,0.5464186668395996
anxiety_6_seg_6,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.128331617411512,1804.2488582612652,2032.971900971613,3506.2269653454196,59.39943540954849,53.787154669567556,0.021803423762321472,0.0004699707205872983,0.022135743871331215,0.026398414940104736,0.0004699707205872983,2200.418343767106,105.61326688398663,1505.5004515507878,84.72221311549836,18.679232686632382,4.431601735918649,0.02039245143532753,0.008953789249062538,3466.1458333333335,80.2658073303252,0.14827473958333334,0.02370833283275208,0,0.0,0.0,0.31447291374206543,0.05844394490122795,0.0696171224117279,0.14508986473083496,0.18863119184970856,0.03904907777905464,0.031063416972756386,0.12757600843906403,0.41268619894981384,0.9472498893737793,0.8509211540222168,0.8129958510398865
anxiety_6_seg_7,anxiety,2,-250.482421875,48.91613006591797,21.37598991394043,21.32150650024414,-13.967103004455566,21.318740844726562,-5.036964416503906,23.211658477783203,-13.171966552734375,11.823129653930664,-21.255367279052734,13.528613090515137,-22.000635147094727,15.139936447143555,-9.088662147521973,14.61557388305664,-16.410280227661133,11.821578979492188,-7.47245454788208,14.262730598449707,-12.727269172668457,8.200920104980469,-6.770088195800781,8.249561309814453,-15.889660835266113,9.48123550415039,-0.06719749420881271,-0.008055477403104305,-0.026293762028217316,-0.02675776742398739,-0.01980135403573513,0.010955598205327988,0.002244012663140893,-0.01801471784710884,-0.026953499764204025,-0.015640346333384514,0.01445834618061781,0.031065719202160835,-0.0064662364311516285,133.36199539611,58.31524344574676,98.41204315578817,558.724197636659,460.31215448087084,0.022778887280642694,0.013388737763990435,0.01579145378877512,0.17630650763519196,0.08261767392245073,0.10474983250911687,4.29793521409922,823.5013726317259,1958.2532760363802,2874.2507035699127,313.96371806970984,358.51972531851044,0.020569410175085068,0.018529508262872696,0.10957160592079163,0.02769986105161112,0.018529508262872696,3071.084479373129,660.4397148459134,2111.080651953645,240.28944421953742,17.85186374610932,4.267106118953658,0.17779581248760223,0.13403186202049255,5585.268142583121,951.3201557668759,0.3171318034686701,0.11235495860962695,56,0.2869408482142857,0.28,0.3553314208984375,0.38984695076942444,0.41447851061820984,0.39657318592071533,0.4837046265602112,0.4820433259010315,0.4652267396450043,0.38402944803237915,0.3953425884246826,0.4777189791202545,0.46029362082481384,0.4169937074184418
anxiety_6_seg_8,anxiety,2,-261.113037109375,50.46501541137695,24.270484924316406,21.9525146484375,-15.74660587310791,21.126754760742188,-7.013411998748779,26.996265411376953,-15.374479293823242,13.40967082977295,-19.987136840820312,14.963560104370117,-21.327259063720703,14.372109413146973,-9.666962623596191,16.392333984375,-16.584192276000977,11.90251350402832,-6.820066928863525,15.061239242553711,-11.308351516723633,8.622049331665039,-7.191772937774658,8.890869140625,-16.320737838745117,10.56319522857666,-0.23452511429786682,-0.13841696083545685,0.1562625914812088,0.08486669510602951,0.05306638032197952,-0.03409109637141228,-0.04319838434457779,0.06443553417921066,-0.03194817900657654,-0.050001952797174454,0.0029785516671836376,-0.015250254422426224,0.056346599012613297,138.69787183100067,74.74026245441509,81.5087922144322,596.7132660541578,515.2044738397256,0.025801967843324284,0.014941875663242104,0.016555645624874188,0.17822318186891475,0.0829988886257807,0.11530928588849391,4.4252555148548,823.9745025832602,1901.0590032495572,2859.7688111631674,323.6186662602045,385.33772368322036,0.019924592226743698,0.017359081655740738,0.08463142812252045,0.026479841648289835,0.017359081655740738,2993.70716856623,685.5423734539752,2078.566684549261,259.25696817156427,17.956238091419223,4.369558148275295,0.16901345551013947,0.13970598578453064,5435.521898976982,1032.3927338921274,0.3078638257273018,0.11306080441663384,48,0.28801302083333336,0.28,0.3891156017780304,0.4116505980491638,0.40179383754730225,0.38300958275794983,0.4877653121948242,0.47369587421417236,0.480412095785141,0.40970003604888916,0.3779601752758026,0.418118953704834,0.4369495213031769,0.44154155254364014
